ID,State_FIPS,Name,Region_type,State,diversity_2012,diversity_2013,diversity_2014,diversity_2015,tons_2012,tons_2013,tons_2014,tons_2015
101,1,Anniston,MSA,Alabama,0.633608383884581,0.6306152021622281,0.6454936863265026,0.6386241023734112,456.0476518095364,469.0260779874303,472.75791454226675,479.99238561422516
101,1,Oxford,MSA,Alabama,0.633608383884581,0.6306152021622281,0.6454936863265026,0.6386241023734112,456.0476518095364,469.0260779874303,472.75791454226675,479.99238561422516
101,1,Jacksonville,MSA,Alabama,0.633608383884581,0.6306152021622281,0.6454936863265026,0.6386241023734112,456.0476518095364,469.0260779874303,472.75791454226675,479.99238561422516
102,1,Birmingham,CSA,Alabama,0.5566801015352665,0.5412139251914612,0.5513314661788813,0.549209704958835,882.5776,888.9529,874.1299,877.4281
102,1,Hoover,CSA,Alabama,0.5566801015352665,0.5412139251914612,0.5513314661788813,0.549209704958835,882.5776,888.9529,874.1299,877.4281
102,1,Talladega,CSA,Alabama,0.5566801015352665,0.5412139251914612,0.5513314661788813,0.549209704958835,882.5776,888.9529,874.1299,877.4281
103,1,Chattanooga,CSA,Alabama,0.7363873148379985,0.7275287901343692,0.7450823487521887,0.7438011247487074,1715.1499128694868,1810.360240494072,1801.8343591059806,1826.1387561222655
103,1,Cleveland,CSA,Alabama,0.7363873148379985,0.7275287901343692,0.7450823487521887,0.7438011247487074,1715.1499128694868,1810.360240494072,1801.8343591059806,1826.1387561222655
103,1,Dalton,CSA,Alabama,0.7363873148379985,0.7275287901343692,0.7450823487521887,0.7438011247487074,1715.1499128694868,1810.360240494072,1801.8343591059806,1826.1387561222655
104,1,Columbus,CSA,Alabama,0.739540375472917,0.7386247560770284,0.7504840374022529,0.7464955525451153,284.07758874349196,287.00330647999596,292.6812738028898,294.0307477395545
104,1,Auburn,CSA,Alabama,0.739540375472917,0.7386247560770284,0.7504840374022529,0.7464955525451153,284.07758874349196,287.00330647999596,292.6812738028898,294.0307477395545
104,1,Opelika,CSA,Alabama,0.739540375472917,0.7386247560770284,0.7504840374022529,0.7464955525451153,284.07758874349196,287.00330647999596,292.6812738028898,294.0307477395545
105,1,Dothan,CSA,Alabama,0.690809373038925,0.6920179276734245,0.7005864400184658,0.6933824045803116,962.6636820355569,982.5111213788847,994.3673937246452,1006.4949892151524
105,1,Enterprise,CSA,Alabama,0.690809373038925,0.6920179276734245,0.7005864400184658,0.6933824045803116,962.6636820355569,982.5111213788847,994.3673937246452,1006.4949892151524
105,1,Ozark,CSA,Alabama,0.690809373038925,0.6920179276734245,0.7005864400184658,0.6933824045803116,962.6636820355569,982.5111213788847,994.3673937246452,1006.4949892151524
106,1,Florence,MSA,Alabama,0.7996737447738184,0.7923115221926719,0.8008818141117674,0.8004581650637347,843.0722078457644,865.7992572578105,887.128062301375,903.2981629171597
106,1,Muscle Shoals,MSA,Alabama,0.7996737447738184,0.7923115221926719,0.8008818141117674,0.8004581650637347,843.0722078457644,865.7992572578105,887.128062301375,903.2981629171597
107,1,Gadsden,MSA,Alabama,0.6321998952002099,0.6290907194089776,0.644031913049573,0.6371571915152963,643.021472160703,666.0269772226494,668.5135259717779,676.5583118643337
108,1,Huntsville,CSA,Alabama,0.7302290984025078,0.7261832659705807,0.7366827084014219,0.7362627195728422,4258.164098685277,4362.7272077704365,4421.082888931842,4467.478134639569
108,1,Decatur,CSA,Alabama,0.7302290984025078,0.7261832659705807,0.7366827084014219,0.7362627195728422,4258.164098685277,4362.7272077704365,4421.082888931842,4467.478134639569
108,1,Albertville,CSA,Alabama,0.7302290984025078,0.7261832659705807,0.7366827084014219,0.7362627195728422,4258.164098685277,4362.7272077704365,4421.082888931842,4467.478134639569
109,1,Mobile,CSA,Alabama,0.4459427265044571,0.4471935398061026,0.4432109088080301,0.4415992899581836,327.9601,311.2523,313.0541,310.7491
109,1,Daphne,CSA,Alabama,0.4459427265044571,0.4471935398061026,0.4432109088080301,0.4415992899581836,327.9601,311.2523,313.0541,310.7491
109,1,Fairhope,CSA,Alabama,0.4459427265044571,0.4471935398061026,0.4432109088080301,0.4415992899581836,327.9601,311.2523,313.0541,310.7491
110,1,Montgomery,MSA,Alabama,0.7305151189551922,0.727550423803391,0.7384990576746266,0.7321292050949304,1228.8604836747488,1272.3358353645858,1279.5290210455594,1297.2932752330607
111,1,Tuscaloosa,MSA,Alabama,0.5761099685486557,0.5737301522915825,0.5811911323165208,0.5818696572209274,808.885788985306,826.6828970001687,835.6980507504427,847.886449920062
199,1,Remainder of Alabama,RS,Alabama,0.6931641692885353,0.6928697048384965,0.6888285742610114,0.6904993052952562,2938.5806265565684,3012.704002209622,3043.884091733918,3073.303994473393
401,4,Flagstaff,MSA,Arizona,0.4710997741423914,0.4803526649897036,0.4923229872279612,0.4879679205391887,643.207272278059,768.2433494498166,774.3467771453353,786.4248710376455
402,4,Las Vegas,CSA,Arizona,0.391669241521402,0.3852767102283114,0.3921242322848493,0.3939155018966649,182.50549295303068,129.81304414180585,135.78047643299044,133.88756150274787
402,4,Henderson,CSA,Arizona,0.391669241521402,0.3852767102283114,0.3921242322848493,0.3939155018966649,182.50549295303068,129.81304414180585,135.78047643299044,133.88756150274787
403,4,Phoenix,MSA,Arizona,0.6409682296719201,0.6249472790971944,0.6390114649336196,0.6364410730412061,3220.4513,2895.0103,3151.6023999999998,3191.6636
